ReportSystemID;Sprachkenner;ReportKlasse;Bezeichnung;Sortierung;ObjektTyp;ObjektName;Datenquelle;VBG;VB;ET;ParaFilter;ParaAnsicht;ParaMitLogo;ParaKommentar;ParaDoku;DokuName;FilterTyp;Eigentuemer;UnterKlasse;Druckart;Reportgruppe;Datensort
347;IT;I;"Vo_007d_SW-utilizzazione offerte ";NULL;5;Vo_007d_SW-Verwendung Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
349;DE;I;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;5;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
349;EN;I;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;5;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
349;FR;I;Vo_010b_offres vacantes résp. De dossier bureau interne;NULL;5;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
349;IT;I;"Vo_010b_offerte aperte incaricato ufficio interno ";NULL;5;Vo_010b_Offene Angebote Backoffice-Sachbearbeiter;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
350;DE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
350;EN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
350;FR;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
350;IT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
351;DE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
351;EN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
351;FR;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
351;IT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;DE;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;EN;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;FR;I;Vo_010c_offres vacantes bureau interne;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;IT;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
361;DE;I;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;5;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
361;EN;I;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;5;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
361;FR;I;Vo_010d_pas d´offre bureau interne allemagne;NULL;5;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
361;IT;I;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;5;Vo_010d_Kein Angebot Backoffice Deutschland;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
362;DE;M;Komponenten - Beschreibungen;8;2;NULL;NULL;ma_druck;komponenten_beschr;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;KomponentenBeschr;2;NULL;NULL;NULL;NULL;NULL
362;EN;M;Descriptions;8;2;NULL;NULL;ma_druck;komponenten_beschr;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;KomponentenBeschr;2;NULL;NULL;NULL;NULL;NULL
362;FR;M;déscriptions - composants;8;2;NULL;NULL;ma_druck;komponenten_beschr;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;KomponentenBeschr;2;NULL;NULL;NULL;NULL;NULL
362;IT;M;Komponenten - Beschreibungen;8;2;NULL;NULL;ma_druck;komponenten_beschr;START;smtext.Filter;smtext.Ansicht;NULL;Auftragsbestätigung;smtext.Dokument;KomponentenBeschr;2;NULL;NULL;NULL;NULL;NULL
363;DE;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
363;EN;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
363;FR;I;Vo_010c_offres vacantes bureau interne;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
363;IT;I;Vo_010c_Offene Angebote Backoffice;NULL;5;Vo_010c_Offene Angebote Backoffice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
364;DE;I;Vo_060_AufträgeTS_XLS;NULL;5;Vo_060_AufträgeTS_XLS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
364;EN;I;Vo_060_AufträgeTS_XLS;NULL;5;Vo_060_AufträgeTS_XLS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
364;FR;I;Vo_060_AufträgeTS_XLS;NULL;5;Vo_060_AufträgeTS_XLS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
364;IT;I;Vo_060_AufträgeTS_XLS;NULL;5;Vo_060_AufträgeTS_XLS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
365;DE;M;AGP-Druck (MPIC ab 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
365;EN;M;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
365;FR;M;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
365;IT;M;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
366;DE;W;AGP-Druck (MPIC ab 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
366;EN;W;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
366;FR;W;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
366;IT;W;AGP-Printout (MPIC from 04/13);9;2;NULL;NULL;ma_warenkorb;agp_drucken;START;smtext.Filter;smtext.Ansicht;NULL;AGP;smtext.Dokument;AGP;2;NULL;NULL;NULL;NULL;NULL
367;DE;I;Vo_033b_Referenzliste TSF;NULL;5;Vo_033b_Referenzliste TSF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
367;EN;I;Vo_033b_Referenzliste TSF;NULL;5;Vo_033b_Referenzliste TSF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
367;FR;I;Vo_033b_Referenzliste TSF;NULL;5;Vo_033b_Referenzliste TSF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
367;IT;I;Vo_033b_Referenzliste TSF;NULL;5;Vo_033b_Referenzliste TSF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;DE;I;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;EN;I;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;FR;I;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;IT;I;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
370;DE;I;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
370;EN;I;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
370;FR;I;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
370;IT;I;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027c_SW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
371;DE;I;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
371;EN;I;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
371;FR;I;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
371;IT;I;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
372;DE;I;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
372;EN;I;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
372;FR;I;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
372;IT;I;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;5;Vo_027d_KSW-Verwendung P-Warenkörbe mit Details;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
373;DE;I;Vo_048_Workflow-Status_P-Warenkörbe;NULL;5;Vo_048_Workflow-Status_P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
373;EN;I;Vo_048_Workflow-Status_P-Warenkörbe;NULL;5;Vo_048_Workflow-Status_P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
373;FR;I;Vo_048_Workflow-Status_P-Warenkörbe;NULL;5;Vo_048_Workflow-Status_P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
373;IT;I;Vo_048_Workflow-Status_P-Warenkörbe;NULL;5;Vo_048_Workflow-Status_P-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
374;DE;I;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;5;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
374;EN;I;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;5;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
374;FR;I;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;5;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
374;IT;I;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;5;Vo_048_Workflow-Status_alle-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
375;DE;I;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;5;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
375;EN;I;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;5;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
375;FR;I;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;5;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
375;IT;I;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;5;Vo_048_Workflow-Status_P1-Warenkörbe_Woche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
376;DE;I;Vo_048_Workflow-Status_Ferrisi;NULL;5;Vo_048_Workflow-Status_Ferrisi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
376;EN;I;Vo_048_Workflow-Status_Ferrisi;NULL;5;Vo_048_Workflow-Status_Ferrisi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
376;FR;I;Vo_048_Workflow-Status_Ferrisi;NULL;5;Vo_048_Workflow-Status_Ferrisi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
376;IT;I;Vo_048_Workflow-Status_Ferrisi;NULL;5;Vo_048_Workflow-Status_Ferrisi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
377;DE;I;Vo_061_Mitarbeiterkürzel;NULL;5;Vo_061_Mitarbeiterkürzel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
377;EN;I;Vo_061_Mitarbeiterkürzel;NULL;5;Vo_061_Mitarbeiterkürzel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
377;FR;I;Vo_061_Mitarbeiterkürzel;NULL;5;Vo_061_Mitarbeiterkürzel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
377;IT;I;Vo_061_Mitarbeiterkürzel;NULL;5;Vo_061_Mitarbeiterkürzel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
378;DE;I;Vo_048_Workflow-Status_AuftrNr;NULL;5;Vo_048_Workflow-Status_AuftrNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
378;EN;I;Vo_048_Workflow-Status_AuftrNr;NULL;5;Vo_048_Workflow-Status_AuftrNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
378;FR;I;Vo_048_Workflow-Status_AuftrNr;NULL;5;Vo_048_Workflow-Status_AuftrNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
378;IT;I;Vo_048_Workflow-Status_AuftrNr;NULL;5;Vo_048_Workflow-Status_AuftrNr;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
379;DE;F;Vehicle Checklist;1;2;NULL;NULL;ma_kontakt;drucke_checklist;START;smtext.Filter;smtext.Ansicht;NULL;Checklist;smtext.Dokument;Checklist;2;NULL;NULL;NULL;NULL;NULL
379;EN;F;Vehicle Checklist;1;2;NULL;NULL;ma_kontakt;drucke_checklist;START;smtext.Filter;smtext.Ansicht;NULL;Checklist;smtext.Dokument;Checklist;2;NULL;NULL;NULL;NULL;NULL
379;FR;F;Vehicle Checklist;1;2;NULL;NULL;ma_kontakt;drucke_checklist;START;smtext.Filter;smtext.Ansicht;NULL;Checklist;smtext.Dokument;Checklist;2;NULL;NULL;NULL;NULL;NULL
379;IT;F;Vehicle Checklist;1;2;NULL;NULL;ma_kontakt;drucke_checklist;START;smtext.Filter;smtext.Ansicht;NULL;Checklist;smtext.Dokument;Checklist;2;NULL;NULL;NULL;NULL;NULL
380;DE;I;Vo_046_Auftragseingang_Schweiz;NULL;5;Vo_046_Auftragseingang_Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
380;EN;I;Vo_046_Auftragseingang_Schweiz;NULL;5;Vo_046_Auftragseingang_Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
380;FR;I;Vo_046_Auftragseingang_Schweiz;NULL;5;Vo_046_Auftragseingang_Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
380;IT;I;Vo_046_Auftragseingang_Schweiz;NULL;5;Vo_046_Auftragseingang_Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
381;DE;K;Auftragseingangsbestätigung;1;2;NULL;NULL;ma_auftrag;drucke_eing_best;START;smtext.Filter;smtext.Ansicht;NULL;Eing_Best;smtext.Dokument;Eing_Best;2;NULL;NULL;NULL;NULL;NULL
381;EN;K;Auftragseingangsbestätigung;1;2;NULL;NULL;ma_auftrag;drucke_eing_best;START;smtext.Filter;smtext.Ansicht;NULL;Eing_Best;smtext.Dokument;Eing_Best;2;NULL;NULL;NULL;NULL;NULL
381;FR;K;Auftragseingangsbestätigung;1;2;NULL;NULL;ma_auftrag;drucke_eing_best;START;smtext.Filter;smtext.Ansicht;NULL;Eing_Best;smtext.Dokument;Eing_Best;2;NULL;NULL;NULL;NULL;NULL
381;IT;K;Auftragseingangsbestätigung;1;2;NULL;NULL;ma_auftrag;drucke_eing_best;START;smtext.Filter;smtext.Ansicht;NULL;Eing_Best;smtext.Dokument;Eing_Best;2;NULL;NULL;NULL;NULL;NULL
382;DE;I;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;5;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
382;EN;I;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;5;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
382;FR;I;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;5;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
382;IT;I;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;5;Vo_048_Workflow-Status_V1-Warenkörbe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
383;DE;I;Vo_062_Auftragsstatus D;NULL;5;Vo_062_Auftragsstatus D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
383;EN;I;Vo_062_Auftragsstatus D;NULL;5;Vo_062_Auftragsstatus D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
383;FR;I;Vo_062_Auftragsstatus D;NULL;5;Vo_062_Auftragsstatus D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
383;IT;I;Vo_062_Auftragsstatus D;NULL;5;Vo_062_Auftragsstatus D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
384;DE;I;Vo_063_Aufträge_Vertretung_Typ;NULL;5;Vo_063_Aufträge_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
384;EN;I;Vo_063_Aufträge_Vertretung_Typ;NULL;5;Vo_063_Aufträge_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
384;FR;I;Vo_063_Aufträge_Vertretung_Typ;NULL;5;Vo_063_Aufträge_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
384;IT;I;Vo_063_Aufträge_Vertretung_Typ;NULL;5;Vo_063_Aufträge_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
385;DE;I;Report_Angebote;NULL;2;NULL;NULL;ma_liste_ang_auftr;start;start;smtext.Filter;sm;NULL;Report-Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
385;EN;I;Report_Angebote;NULL;2;NULL;NULL;ma_liste_ang_auftr;start;start;smtext.Filter;sm;NULL;Report-Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
385;FR;I;Report_Angebote;NULL;2;NULL;NULL;ma_liste_ang_auftr;start;start;smtext.Filter;sm;NULL;Report-Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
385;IT;I;Report_Angebote;NULL;2;NULL;NULL;ma_liste_ang_auftr;start;start;smtext.Filter;sm;NULL;Report-Angebote;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
386;DE;I;Vo_040c_Aufträge_incl_VORRAT;NULL;5;Vo_040c_Aufträge_incl_VORRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
386;EN;I;Vo_040c_Aufträge_incl_VORRAT;NULL;5;Vo_040c_Aufträge_incl_VORRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
386;FR;I;Vo_040c_Aufträge_incl_VORRAT;NULL;5;Vo_040c_Aufträge_incl_VORRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
